x0,y0,err0,x1,y1,err1,x2,y2,err2,x3,y3,err3,x4,y4,err4,x5,y5,err5,processed_y0,processed_err0,processed_y1,processed_err1,processed_y2,processed_err2,processed_y3,processed_err3,processed_y4,processed_err4,processed_y5,processed_err5,processed_y,processed_err
1.233402923,12.21189189,1.222905405,1.233402923,0.0,0.0,1.233402923,6.966946621,0.438179634,1.233402923,0.861541875,0.127052607,1.233402923,20.07275676,0.901297297,1.233402923,5.55255451381025,0.774710135605045,12.21189189,1.222905405,21.876346666666667,0.7384,6.966946621,0.438179634,0.861541875,0.127052607,20.07275676,0.901297297,5.55255451381025,0.774710135605045,67.54203832647691,1.9134755179946197
1.235532359,12.21189189,1.222905405,1.235532359,0.0,0.0,1.235532359,6.814713358,0.285946371,1.235532359,0.819918974,0.120914428,1.235532359,0.0,0.0,1.235532359,0.0,0.0,12.21189189,1.222905405,21.77789333333333,0.7384,6.814713358,0.285946371,0.819918974,0.120914428,20.147864865000003,0.901297297,5.51134486752375,0.8159197818915436,67.28362728785707,1.9013625965676038
1.237661795,12.08960135,1.100614865,1.237661795,21.67944,0.7384,1.237661795,6.814713358,0.285946371,1.237661795,0.803033783,0.137799618,1.237661795,20.22297297,0.901297297,1.237661795,5.47013522123725,0.857129428178042,12.08960135,1.100614865,21.67944,0.7384,6.814713358,0.285946371,0.803033783,0.137799618,20.22297297,0.901297297,5.47013522123725,0.857129428178042,67.07989668223725,1.8450879049780546
1.239791232,11.96731081,0.978324324,1.239791232,0.0,0.0,1.239791232,6.814713358,0.285946371,1.239791232,0.764237531,0.131142229,1.239791232,0.0,0.0,1.239791232,0.0,0.0,11.96731081,0.978324324,21.56868,0.70148,6.814713358,0.285946371,0.764237531,0.131142229,20.298081080000003,0.901297297,5.47013522123725,0.857129428178042,66.88315800023724,1.7593078067448966
1.241920668,11.84502027,0.856033784,1.241920668,21.45792,0.66456,1.241920668,6.966946621,0.438179634,1.241920668,0.0,0.0,1.241920668,20.37318919,0.901297297,1.241920668,5.47013522123725,0.857129428178042,11.84502027,0.856033784,21.45792,0.66456,6.966946621,0.438179634,0.745776569,0.1279743505,20.37318919,0.901297297,5.47013522123725,0.857129428178042,66.85898787123725,1.7116717948298246
1.244050104,11.47814865,0.733743243,1.244050104,0.0,0.0,1.244050104,6.966946621,0.438179634,1.244050104,0.727315607,0.124806472,1.244050104,20.59851351,0.826189189,1.244050104,0.0,0.0,11.47814865,0.733743243,21.38408,0.6891733333333333,6.966946621,0.438179634,0.727315607,0.124806472,20.59851351,0.826189189,5.610550815994445,0.829761312596268,66.76555520399444,1.6099718907587657
1.246179541,11.23356757,0.733743243,1.246179541,0.0,0.0,1.246179541,6.966946621,0.438179634,1.246179541,0.692177459,0.118776808,1.246179541,0.0,0.0,1.246179541,5.75096641075164,0.802393197014494,11.23356757,0.733743243,21.31024,0.7137866666666667,6.966946621,0.438179634,0.692177459,0.118776808,20.56095946,0.863743243,5.75096641075164,0.802393197014494,66.51485752075163,1.6259972651802366
1.248308977,10.74440541,0.733743243,1.248308977,21.2364,0.7384,1.248308977,6.966946621,0.438179634,1.248308977,0.65873691,0.113038451,1.248308977,20.52340541,0.901297297,1.248308977,5.93095534029821,0.622404267467922,10.74440541,0.733743243,21.2364,0.7384,6.966946621,0.438179634,0.65873691,0.113038451,20.52340541,0.901297297,5.93095534029821,0.622404267467922,66.06084969129822,1.5773765179711523
1.250438413,10.49982432,0.733743243,1.250438413,0.0,0.0,1.250438413,6.966946621,0.438179634,1.250438413,0.65873691,0.113038451,1.250438413,0.0,0.0,1.250438413,0.0,0.0,10.49982432,0.733743243,21.12564,0.70148,6.966946621,0.438179634,0.65873691,0.113038451,20.485851355,0.863743243,5.978378543697239,0.5749810640688919,65.71537774969724,1.5204894060699543
1.25256785,10.1329527,0.611452703,1.25256785,21.01488,0.66456,1.25256785,6.966946621,0.438179634,1.25256785,0.626911943,0.107577325,1.25256785,20.4482973,0.826189189,1.25256785,6.02580174709627,0.527557860669862,10.1329527,0.611452703,21.01488,0.66456,6.966946621,0.438179634,0.626911943,0.107577325,20.4482973,0.826189189,6.02580174709627,0.527557860669862,65.21579031109627,1.4071227901244352
1.254697286,9.888371622,0.611452703,1.254697286,0.0,0.0,1.254697286,6.966946621,0.438179634,1.254697286,0.0,0.0,1.254697286,20.4482973,0.826189189,1.254697286,0.0,0.0,9.888371622,0.611452703,20.94104,0.66456,6.966946621,0.438179634,0.626911943,0.107577325,20.4482973,0.826189189,5.978378543697239,0.5749810640688919,64.84994602969724,1.4255807497896458
1.256826722,9.766081081,0.489162162,1.256826722,20.8672,0.66456,1.256826722,6.966946621,0.438179634,1.256826722,0.626911943,0.107577325,1.256826722,0.0,0.0,1.256826722,5.93095534029821,0.622404267467922,9.766081081,0.489162162,20.8672,0.66456,6.966946621,0.438179634,0.626911943,0.107577325,20.4482973,0.826189189,5.93095534029821,0.622404267467922,64.60639228529821,1.398023438652515
1.258956159,9.643790541,0.611452703,1.258956159,0.0,0.0,1.258956159,6.966946621,0.438179634,1.258956159,0.626911943,0.107577325,1.258956159,20.4482973,0.826189189,1.258956159,0.0,0.0,9.643790541,0.611452703,20.76874666666667,0.66456,6.966946621,0.438179634,0.626911943,0.107577325,20.4482973,0.826189189,5.8851682667377805,0.668191341028348,64.33986133840445,1.4656592094884389
